OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
3537,Mozambique,2020-03-28T00:00:00.000Z,7,2,35.55226053,-17.26019392,Mozambique,b09a5bf6-36d9-4abd-9d4a-793639ac9457,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
3538,Mozambique,2020-03-29T00:00:00.000Z,8,1,35.55226053,-17.26019392,Mozambique,b09a5bf6-36d9-4abd-9d4a-793639ac9457,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
3539,Mozambique,2020-03-30T00:00:00.000Z,8,0,35.55226053,-17.26019392,Mozambique,b09a5bf6-36d9-4abd-9d4a-793639ac9457,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
3540,Mozambique,2020-03-31T00:00:00.000Z,8,0,35.55226053,-17.26019392,Mozambique,b09a5bf6-36d9-4abd-9d4a-793639ac9457,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
3541,Mozambique,2020-04-01T00:00:00.000Z,8,0,35.55226053,-17.26019392,Mozambique,b09a5bf6-36d9-4abd-9d4a-793639ac9457,莫桑比克,Mozambique,Mozambique,Мозамбик,موزامبيق
3542,Myanmar,2020-03-24T00:00:00.000Z,2,2,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3543,Myanmar,2020-03-25T00:00:00.000Z,3,1,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3544,Myanmar,2020-03-26T00:00:00.000Z,3,0,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3545,Myanmar,2020-03-27T00:00:00.000Z,5,2,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3546,Myanmar,2020-03-28T00:00:00.000Z,5,0,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3547,Myanmar,2020-03-29T00:00:00.000Z,8,3,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3548,Myanmar,2020-03-30T00:00:00.000Z,8,0,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3549,Myanmar,2020-03-31T00:00:00.000Z,10,2,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3550,Myanmar,2020-04-01T00:00:00.000Z,15,5,96.50868206,21.14009536,Myanmar,a8c48537-a6ee-4d80-83f8-b3dda8858d94,缅甸,Myanmar,Myanmar,Мьянма,ميانمار
3551,Namibia,2020-03-15T00:00:00.000Z,2,2,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3552,Namibia,2020-03-16T00:00:00.000Z,2,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3553,Namibia,2020-03-17T00:00:00.000Z,2,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3554,Namibia,2020-03-18T00:00:00.000Z,2,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3555,Namibia,2020-03-19T00:00:00.000Z,2,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3556,Namibia,2020-03-20T00:00:00.000Z,3,1,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3557,Namibia,2020-03-21T00:00:00.000Z,3,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3558,Namibia,2020-03-22T00:00:00.000Z,3,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3559,Namibia,2020-03-23T00:00:00.000Z,3,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3560,Namibia,2020-03-24T00:00:00.000Z,3,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3561,Namibia,2020-03-25T00:00:00.000Z,4,1,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3562,Namibia,2020-03-26T00:00:00.000Z,5,1,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3563,Namibia,2020-03-27T00:00:00.000Z,8,3,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3564,Namibia,2020-03-28T00:00:00.000Z,8,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3565,Namibia,2020-03-29T00:00:00.000Z,8,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3566,Namibia,2020-03-30T00:00:00.000Z,11,3,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3567,Namibia,2020-03-31T00:00:00.000Z,11,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3568,Namibia,2020-04-01T00:00:00.000Z,11,0,17.21845028,-22.13329329,Namibia,60026c01-d644-439e-beda-ec2c280304a7,纳米比亚,Namibie,Namibia,Намибия,ناميبيا
3569,Nepal,2020-01-24T00:00:00.000Z,1,1,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3570,Nepal,2020-01-25T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3571,Nepal,2020-01-26T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3572,Nepal,2020-01-27T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3573,Nepal,2020-01-28T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3574,Nepal,2020-01-29T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3575,Nepal,2020-01-30T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3576,Nepal,2020-01-31T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3577,Nepal,2020-02-01T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3578,Nepal,2020-02-02T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3579,Nepal,2020-02-03T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3580,Nepal,2020-02-04T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3581,Nepal,2020-02-05T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3582,Nepal,2020-02-06T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3583,Nepal,2020-02-07T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3584,Nepal,2020-02-08T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3585,Nepal,2020-02-09T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3586,Nepal,2020-02-10T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3587,Nepal,2020-02-11T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3588,Nepal,2020-02-12T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3589,Nepal,2020-02-13T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3590,Nepal,2020-02-14T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3591,Nepal,2020-02-15T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3592,Nepal,2020-02-16T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3593,Nepal,2020-02-17T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3594,Nepal,2020-02-18T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3595,Nepal,2020-02-19T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3596,Nepal,2020-02-20T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3597,Nepal,2020-02-21T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3598,Nepal,2020-02-22T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3599,Nepal,2020-02-23T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3600,Nepal,2020-02-24T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3601,Nepal,2020-02-25T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3602,Nepal,2020-02-26T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3603,Nepal,2020-02-27T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3604,Nepal,2020-02-28T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3605,Nepal,2020-02-29T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3606,Nepal,2020-03-01T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3607,Nepal,2020-03-02T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3608,Nepal,2020-03-03T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3609,Nepal,2020-03-04T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3610,Nepal,2020-03-05T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3611,Nepal,2020-03-06T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3612,Nepal,2020-03-07T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3613,Nepal,2020-03-08T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3614,Nepal,2020-03-09T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3615,Nepal,2020-03-10T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3616,Nepal,2020-03-11T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3617,Nepal,2020-03-12T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3618,Nepal,2020-03-13T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3619,Nepal,2020-03-14T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3620,Nepal,2020-03-15T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3621,Nepal,2020-03-16T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3622,Nepal,2020-03-17T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3623,Nepal,2020-03-18T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3624,Nepal,2020-03-19T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3625,Nepal,2020-03-20T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3626,Nepal,2020-03-21T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3627,Nepal,2020-03-22T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3628,Nepal,2020-03-23T00:00:00.000Z,1,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3629,Nepal,2020-03-24T00:00:00.000Z,2,1,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3630,Nepal,2020-03-25T00:00:00.000Z,2,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3631,Nepal,2020-03-26T00:00:00.000Z,3,1,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3632,Nepal,2020-03-27T00:00:00.000Z,3,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3633,Nepal,2020-03-28T00:00:00.000Z,3,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3634,Nepal,2020-03-29T00:00:00.000Z,5,2,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3635,Nepal,2020-03-30T00:00:00.000Z,5,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3636,Nepal,2020-03-31T00:00:00.000Z,5,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3637,Nepal,2020-04-01T00:00:00.000Z,5,0,83.93851707,28.25300785,Nepal,da7d5887-ee15-421c-8ad9-b785996b0536,尼泊尔,Népal,Nepal,Непал,نيبال
3638,Netherlands,2020-02-28T00:00:00.000Z,1,1,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3639,Netherlands,2020-02-29T00:00:00.000Z,2,1,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3640,Netherlands,2020-03-01T00:00:00.000Z,7,5,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3641,Netherlands,2020-03-02T00:00:00.000Z,13,6,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3642,Netherlands,2020-03-03T00:00:00.000Z,18,5,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3643,Netherlands,2020-03-04T00:00:00.000Z,28,10,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3644,Netherlands,2020-03-05T00:00:00.000Z,38,10,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3645,Netherlands,2020-03-06T00:00:00.000Z,82,44,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3646,Netherlands,2020-03-07T00:00:00.000Z,128,46,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3647,Netherlands,2020-03-08T00:00:00.000Z,188,60,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3648,Netherlands,2020-03-09T00:00:00.000Z,265,77,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3649,Netherlands,2020-03-10T00:00:00.000Z,321,56,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3650,Netherlands,2020-03-11T00:00:00.000Z,382,61,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3651,Netherlands,2020-03-12T00:00:00.000Z,503,121,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3652,Netherlands,2020-03-13T00:00:00.000Z,614,111,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3653,Netherlands,2020-03-14T00:00:00.000Z,804,190,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3654,Netherlands,2020-03-15T00:00:00.000Z,959,155,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3655,Netherlands,2020-03-16T00:00:00.000Z,1135,176,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3656,Netherlands,2020-03-17T00:00:00.000Z,1413,278,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3657,Netherlands,2020-03-18T00:00:00.000Z,2051,638,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3658,Netherlands,2020-03-19T00:00:00.000Z,2051,0,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3659,Netherlands,2020-03-20T00:00:00.000Z,2460,409,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3660,Netherlands,2020-03-21T00:00:00.000Z,2994,534,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3661,Netherlands,2020-03-22T00:00:00.000Z,3631,637,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3662,Netherlands,2020-03-23T00:00:00.000Z,4204,573,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3663,Netherlands,2020-03-24T00:00:00.000Z,4749,545,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3664,Netherlands,2020-03-25T00:00:00.000Z,5560,811,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3665,Netherlands,2020-03-26T00:00:00.000Z,6412,852,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3666,Netherlands,2020-03-27T00:00:00.000Z,7431,1019,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3667,Netherlands,2020-03-28T00:00:00.000Z,8603,1172,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3668,Netherlands,2020-03-29T00:00:00.000Z,9762,1159,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3669,Netherlands,2020-03-30T00:00:00.000Z,10866,1104,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3670,Netherlands,2020-03-31T00:00:00.000Z,11750,884,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3671,Netherlands,2020-04-01T00:00:00.000Z,12595,845,5.60099776,52.2535763,Netherlands,f4139dd7-53a2-45a3-8e8c-c82b9323a391,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
3672,New Caledonia,2020-03-19T00:00:00.000Z,2,2,165.6718498,-21.29461419,New Caledonia,0c2acf2b-a803-4fdb-af96-dd5eba270bd3,"新喀里多尼亚
",,,,
3673,New Caledonia,2020-03-20T00:00:00.000Z,2,0,165.6718498,-21.29461419,New Caledonia,0c2acf2b-a803-4fdb-af96-dd5eba270bd3,"新喀里多尼亚
",,,,
